x, f1, f2
-10972.65, 120399131.41, 120443026.03
50419.50, 2542126396.77, 2541924722.75
-14123.91, 199484780.53, 199541280.16
-77109.35, 5945852026.66, 5946160468.06
-55138.17, 3040217321.86, 3040437878.52
-28003.16, 784176824.67, 784288841.30
3581.40, 12826440.83, 12812119.22
28495.42, 811989044.41, 811875066.72
15866.37, 251741715.61, 251678254.12
-46952.89, 2204574028.06, 2204761843.63
-11747.31, 137999215.28, 138046208.51
85873.17, 7374201076.71, 7373857588.03
55637.53, 3095534438.35, 3095311892.24
-69975.21, 4896529468.80, 4896809373.63
56775.95, 3223509049.04, 3223281949.22
60441.39, 3653161870.91, 3652920109.34
-68290.47, 4663588041.31, 4663861207.18
57435.84, 3298875698.37, 3298645959.01
-44980.94, 2023284869.85, 2023464797.61
60094.41, 3611338051.02, 3611097677.39
54767.01, 2999425673.79, 2999206609.73
-39163.82, 1533804437.37, 1533961096.64
5205.98, 27102254.00, 27081434.07
-35656.82, 1271409008.01, 1271551639.31
54518.20, 2972233774.92, 2972015706.13
83018.48, 6892067942.98, 6891735873.06
-81792.65, 6690037876.55, 6690365051.16
83242.12, 6929250548.06, 6928917583.58
39014.26, 1522112379.68, 1521956326.64
-47547.13, 2260729938.06, 2260920130.59
75354.21, 5678256913.87, 5677955501.03
93211.26, 8688339347.87, 8687966506.82
86669.61, 7511621733.12, 7511275058.67
-55888.33, 3123504907.00, 3123728464.30
12002.95, 144070894.72, 144022886.91
42788.84, 1830885104.88, 1830713953.51
38447.90, 1478241213.03, 1478087425.42
-47203.82, 2228200871.62, 2228389690.91
-62574.90, 3915618469.91, 3915868773.52
6060.48, 36729451.99, 36705214.06
-6207.81, 38536903.55, 38561738.79
-71485.09, 5110117816.72, 5110403761.07
-4953.71, 24539204.99, 24559023.81
29012.89, 841747903.87, 841631856.31
-42149.44, 1776575361.82, 1776743963.58
32226.11, 1038522168.86, 1038393268.42
29950.18, 897013248.14, 896893451.42
-93565.10, 8754428497.48, 8754802761.89
92143.52, 8490428763.98, 8490060193.89
24812.74, 615672067.25, 615572820.29
-58201.76, 3387444591.15, 3387677402.18
732.44, 536464.81, 533539.06
-159.18, 25336.98, 25977.68
-67000.80, 4489107634.10, 4489375641.32
-80699.51, 6512410927.76, 6512733729.80
31310.04, 980318707.06, 980193470.89
68059.08, 4632037802.00, 4631765569.69
-13710.40, 187974990.03, 188029835.62
-23806.34, 566741935.28, 566837164.65
-17540.41, 307666093.83, 307736259.48
77066.05, 5939176610.49, 5938868350.28
-29432.47, 866270315.24, 866388049.12
26467.41, 700523996.13, 700418130.48
-85227.95, 7263802766.18, 7264143681.96
29438.95, 866651508.40, 866533756.62
79099.96, 6256803663.24, 6256487267.40
-62493.82, 3905477225.03, 3905727204.30
93817.21, 8801668602.45, 8801293337.62
-89742.96, 8053799079.07, 8054158054.92
70873.10, 5022995968.23, 5022712479.84
9557.03, 91336776.68, 91298552.57
-40996.94, 1680749253.71, 1680913245.48
38427.70, 1476688261.60, 1476534554.79
40207.47, 1616640294.81, 1616479468.95
-15201.00, 231070254.30, 231131062.28
75013.17, 5626975915.82, 5626675867.13
-10780.19, 116212455.38, 116255580.13
-72016.00, 5186304785.32, 5186592853.33
69663.39, 4852987894.38, 4852709244.82
-30189.60, 911411667.76, 911532430.14
-29059.82, 844473053.74, 844589297.01
41810.98, 1748157944.33, 1747990704.42
91011.83, 8283153423.24, 8282789379.91
-36824.50, 1356043906.34, 1356191208.35
-62179.38, 3866275583.86, 3866524305.39
-40054.82, 1604388342.68, 1604548565.95
-35.71, 1275.30, 1422.14
-39047.30, 1524691404.55, 1524847597.74
-80028.29, 6404527320.23, 6404847437.39
60407.07, 3649014629.85, 3648773005.55
9316.54, 86797841.20, 86760579.06
73892.87, 5460156633.09, 5459861065.60
-81587.05, 6656446773.87, 6656773126.07
-92708.88, 8594937066.93, 8595307906.46
77951.85, 6076490478.86, 6076178675.47
81795.31, 6690472851.43, 6690145674.19
54672.20, 2989049076.24, 2988830391.45
-1570.70, 2467087.19, 2473373.97
-90953.52, 8272542671.12, 8272906489.20
-92816.43, 8614890217.00, 8615261486.73
-80651.82, 6504715771.00, 6505038382.27
35344.86, 1249259028.85, 1249117653.42
3706.42, 13737564.72, 13722743.04
-19274.30, 371498602.34, 371575703.54
86509.84, 7483952674.43, 7483606639.07
91101.59, 8299498903.29, 8299134500.95
94617.57, 8952484544.06, 8952106077.78
-64066.74, 4104546638.37, 4104802909.32
48135.97, 2317071814.17, 2316879274.29
-12469.17, 155480304.99, 155530185.69
-11121.33, 123684029.03, 123728518.36
16929.63, 286612523.60, 286544809.06
38671.31, 1495470557.14, 1495315875.88
29528.79, 871949587.82, 871831476.65
-16641.10, 276926149.78, 276992718.17
73255.59, 5366382179.23, 5366089160.85
-82826.13, 6860168047.53, 6860499356.06
-47954.23, 2299608411.17, 2299800232.10
65803.01, 4330035568.42, 4329772360.40
76749.30, 5890454783.36, 5890147790.17
-45955.02, 2111864269.92, 2112048094.02
75192.37, 5653893231.13, 5653592465.63
-10178.07, 103593022.32, 103633738.58
-68732.37, 4724138680.14, 4724413613.62
-47493.43, 2255625765.92, 2255815743.63
-38463.25, 1479421574.70, 1479575431.69
98030.16, 9609911962.91, 9609519846.27
-50280.23, 2528101584.81, 2528302709.73
-70570.33, 4980171218.23, 4980453503.54
66386.24, 4407133147.05, 4406867606.08
-38953.16, 1517348493.91, 1517504310.54
65902.19, 4343098156.06, 4342834551.31
-16202.89, 262533794.58, 262598610.16
-12890.60, 166167454.28, 166219020.66
-75078.31, 5636752838.42, 5637053155.67
41758.96, 1743810735.54, 1743643703.70
70206.01, 4928883296.98, 4928602476.96
-32244.33, 1039697125.15, 1039826106.48
38542.53, 1485526693.23, 1485372527.10
68432.25, 4682972481.36, 4682698756.37
45077.69, 2031998473.58, 2031818166.80
25247.19, 637420628.16, 637319643.40
91059.14, 8291766250.73, 8291402018.19
25805.57, 665927226.87, 665824008.61
-64103.32, 4109236126.65, 4109492543.94
905.79, 820458.42, 816839.26
-41316.70, 1707069529.55, 1707234800.34
94033.79, 8842352771.39, 8841976640.25
18527.88, 343282181.30, 343208073.79
-33895.48, 1148903359.20, 1149038945.11
75144.86, 5646749393.58, 5646448818.15
25790.36, 665142422.70, 665039265.28
20960.63, 439347802.54, 439263964.04
-89099.63, 7938744267.74, 7939100670.26
82693.10, 6838148738.97, 6837817970.57
16889.14, 285242978.13, 285175425.58
-18694.82, 349496291.09, 349571074.37
-67748.10, 4589805129.75, 4590076126.15
-40005.06, 1600404814.09, 1600564838.33
-68409.02, 4679794487.95, 4680068128.05
71042.96, 5047102671.62, 5046818503.77
79538.96, 6326445637.12, 6326127485.29
-88772.88, 7880624891.21, 7880979986.74
-40725.95, 1658602794.01, 1658765701.80
-81183.60, 6590777348.05, 6591102086.46
-89837.76, 8070823049.96, 8071182405.00
65955.22, 4350091375.66, 4349827558.77
-56197.16, 3158120981.54, 3158345774.19
98208.62, 9644932686.42, 9644539855.95
-33178.74, 1100828798.68, 1100961517.64
-87283.98, 7618493223.84, 7618842363.76
62861.66, 3951588897.60, 3951337454.94
-42936.34, 1843529083.51, 1843700832.86
29574.58, 874655950.46, 874537656.13
-23100.95, 533654054.49, 533746462.30
40012.50, 1601000350.88, 1600840304.87
-15256.65, 232765288.68, 232826319.27
38575.70, 1488084777.57, 1487930478.76
18862.93, 355810231.79, 355734784.06
-52383.62, 2744044065.86, 2744253604.36
-69515.92, 4832463727.01, 4832741794.71
97901.53, 9584710020.20, 9584318418.07
93214.89, 8689015672.90, 8688642817.34
32105.63, 1030771391.30, 1030642972.79
-80631.91, 6501504750.89, 6501827282.53
50399.61, 2540121179.33, 2539919584.87
-95792.41, 9176185321.28, 9176568494.91
56736.04, 3218977742.12, 3218750801.98
-45463.40, 2066920665.77, 2067102523.37
-59980.31, 3597637955.21, 3597877880.47
11993.47, 143843387.92, 143795418.03
80979.24, 6557637606.42, 6557313693.45
-30496.42, 930031680.90, 930153670.58
48770.46, 2378557773.24, 2378362695.40
42200.48, 1780880318.49, 1780711520.58
50449.85, 2545187655.62, 2544985860.21
54971.29, 3021843246.09, 3021623364.92
-40246.20, 1619756633.82, 1619917622.62
30171.31, 910307667.44, 910186986.22
-50901.93, 2591006784.97, 2591210396.71
-50339.37, 2534052144.82, 2534253506.30
-89511.38, 8012286699.64, 8012644749.15
31641.67, 1001195284.54, 1001068721.86
70558.56, 4978510726.45, 4978228496.20
-485.53, 235736.28, 237682.38
64922.33, 4214909283.95, 4214649598.62
-20266.43, 410728064.27, 410809133.98
-13559.34, 183855603.06, 183909844.40
-53465.23, 2858530887.51, 2858744752.43
-13446.56, 180809975.63, 180863765.87
-87988.03, 7741893410.81, 7742245366.93
89788.22, 8061924873.10, 8061565724.21
-52755.94, 2783188954.02, 2783399981.77
45865.30, 2103625864.44, 2103442407.24
21261.29, 452042436.06, 451957394.90
84186.85, 7087425058.08, 7087088314.69
-39644.86, 1571715018.22, 1571873601.66
2704.51, 7314399.55, 7303585.49
94908.32, 9007588883.96, 9007209254.68
69852.09, 4879314692.93, 4879035288.56
2511.39, 6307086.42, 6297044.85
-56787.45, 3224814295.07, 3225041448.86
-65023.09, 4228001709.81, 4228261806.15
-92994.50, 8647977543.17, 8648349525.18
63123.62, 3984591574.66, 3984339084.17
49206.10, 2421239879.93, 2421043059.55
16444.39, 270417835.40, 270352061.85
8780.15, 77091106.24, 77055989.63
88086.09, 7759158540.38, 7758806200.04
-37049.78, 1372686560.82, 1372834763.96
44824.20, 2009208703.44, 2009029410.65
-90682.77, 8223364464.64, 8223727199.71
-76266.53, 5816582836.10, 5816887906.20
-55511.77, 3081557144.60, 3081779195.70
93054.54, 8659147857.84, 8658775643.67
-1178.22, 1388198.03, 1392914.90
49356.90, 2436103641.28, 2435906217.68
-14147.95, 200164573.16, 200221168.97
10343.94, 106997089.22, 106955717.46
18305.63, 335096017.21, 335022798.70
52371.64, 2742788836.91, 2742579354.34
33430.60, 1117604761.92, 1117471043.54
-79135.16, 6262372909.66, 6262689454.28
37872.89, 1434355992.44, 1434204504.87
37564.18, 1411067446.91, 1410917194.20
93723.24, 8784046494.22, 8783671605.24
-74958.63, 5618795929.10, 5619095767.61
43032.39, 1851786400.80, 1851614275.25
-27578.62, 760580280.62, 760690599.10
14825.61, 219798735.64, 219739437.20
-25572.14, 653934350.50, 654036643.07
-12471.30, 155533383.34, 155583272.55
67822.95, 4599952057.75, 4599680769.96
72658.88, 5279312461.75, 5279021830.24
55402.34, 3069419756.98, 3069198151.60
-4233.27, 17920560.80, 17937497.88
89656.93, 8038365596.38, 8038006972.65
43741.34, 1913305256.11, 1913130294.73
-50505.14, 2550769144.19, 2550971168.75
4099.44, 16805441.35, 16789047.57
-4308.15, 18560149.95, 18577386.54
18582.81, 345320782.51, 345246455.27
26748.75, 715495892.86, 715388901.84
29337.82, 860707572.30, 860590225.03
-89852.30, 8073435157.06, 8073794570.24
-32902.93, 1082602494.16, 1082734109.87
6927.38, 47988613.35, 47960907.82
29958.79, 897529147.57, 897409316.41
77529.67, 6010848958.32, 6010538843.66
48654.07, 2367218552.87, 2367023940.59
-62765.10, 3939457635.47, 3939708699.86
-13931.18, 194077911.72, 194133640.46
99087.79, 9818389464.40, 9817993117.25
-22670.00, 513928732.40, 514019416.39
-98128.72, 9629245251.79, 9629637770.66
85155.51, 7251460391.15, 7251119773.12
37302.83, 1391500867.20, 1391351659.89
43740.05, 1913191863.09, 1913016906.90
-90597.71, 8207945031.22, 8208307426.06
-13473.81, 181543599.16, 181597498.41
37240.02, 1386818950.14, 1386669994.07
-88300.62, 7797000284.88, 7797353491.38
-31646.29, 1001487811.03, 1001614400.20
-47976.17, 2301713019.53, 2301904928.21
57478.91, 3303824635.54, 3303594723.92
-42978.23, 1847127998.74, 1847299915.65
21380.25, 457115258.25, 457029741.23
94840.58, 8994735437.49, 8994356079.18
90668.44, 8220765497.72, 8220402827.97
-65618.28, 4305758086.41, 4306020563.52
-63531.96, 4036310099.71, 4036564231.55
-72383.95, 5239435651.93, 5239725191.71
49712.11, 2471294239.54, 2471095395.09
98168.67, 9637087874.05, 9636695203.37
86780.24, 7530810314.02, 7530463197.05
65933.45, 4347219722.55, 4346955992.75
64748.09, 4192315373.19, 4192056384.82
51855.71, 2689014469.19, 2688807050.35
22365.59, 500219504.66, 500130046.31
-92445.21, 8546115962.73, 8546485747.55
-85292.72, 7274848045.20, 7275189220.08
-53073.27, 2816772458.23, 2816984755.33
-15001.30, 225038913.22, 225098922.40
-51931.28, 2696858126.61, 2697065855.74
-75266.05, 5664977765.68, 5665278833.86
87922.62, 7730387250.38, 7730035563.89
-76637.65, 5873328692.52, 5873635247.11
-64537.15, 4165043933.49, 4165302086.10
-96134.80, 9241899754.14, 9242284297.34
-49154.36, 2416151504.50, 2416348125.95
-24664.94, 608359399.24, 608458063.01
47428.35, 2249448119.68, 2249258410.29
-96184.34, 9251427170.91, 9251811912.27
-52651.25, 2772153613.57, 2772364222.55
20139.55, 405601314.10, 405520759.91
-44757.42, 2003226374.21, 2003405407.88
-74548.90, 5557538918.96, 5557837118.57
72443.05, 5247994940.74, 5247705172.56
35667.03, 1272137249.55, 1271994585.42
-53865.04, 2901442521.99, 2901657986.15
-45818.34, 2099320233.25, 2099503510.61
88184.56, 7776517143.21, 7776164408.96
5841.59, 34124133.82, 34100771.47
37964.28, 1441286698.86, 1441134845.74
2625.45, 6892965.23, 6882467.44
-5521.95, 30491921.37, 30514013.16
37360.57, 1395812442.06, 1395663003.76
12640.72, 159787864.90, 159737306.01
82848.61, 6863892265.63, 6863560875.19
28232.26, 797060605.52, 796947680.47
13246.24, 175462890.50, 175409909.54
873.89, 763679.74, 760188.19
-3732.11, 13928669.12, 13943601.57
-76265.33, 5816400950.90, 5816706016.23
51488.56, 2651071410.40, 2650865460.18
-20414.90, 416768068.15, 416849731.74
47210.55, 2228836266.69, 2228647428.48
10018.84, 100377197.32, 100337125.95
67748.75, 4589892894.43, 4589621903.43
73678.42, 5428509304.29, 5428214594.61
36605.79, 1339984077.87, 1339837658.69
9046.43, 81837947.07, 81801765.34
84584.79, 7154587097.86, 7154248762.69
38500.10, 1482257703.05, 1482103706.65
-39152.70, 1532933768.71, 1533090383.50
42457.55, 1802643789.91, 1802473963.70
-66062.70, 4364279844.79, 4364544099.58
-40918.99, 1674363387.05, 1674527066.99
14064.35, 197805935.92, 197749682.52
-39518.76, 1561732437.99, 1561890517.03
-1959.38, 3839154.97, 3846996.47
23200.46, 538261299.31, 538168501.47
17071.30, 291429380.46, 291361099.25
-56117.75, 3149202071.35, 3149426546.35
-16950.44, 287317545.05, 287385350.83
11873.78, 140986730.84, 140939239.71
-28463.01, 810142927.02, 810256783.06
-5416.22, 29335396.38, 29357065.25
-53671.56, 2880636755.18, 2880851445.44
-17914.88, 320943006.14, 321014669.67
50891.26, 2589920840.44, 2589717279.38
99229.24, 9846441377.36, 9846044464.42
61864.38, 3827201648.96, 3826954195.44
-25752.38, 663184943.31, 663287956.82
44839.02, 2010537609.42, 2010358257.35
-23853.98, 569012453.41, 569107873.34
-49765.04, 2476559258.54, 2476758322.70
51183.45, 2619745082.05, 2619540352.27
83110.15, 6907297061.65, 6906964625.05
15518.46, 240822448.75, 240760378.93
46359.81, 2149231840.20, 2149046404.97
66906.74, 4476511271.65, 4476243648.71
-21131.26, 446530100.92, 446614629.96
22676.76, 514235567.76, 514144864.71
37971.59, 1441841671.74, 1441689789.38
-78115.43, 6102020384.13, 6102332849.85
68408.69, 4679748687.89, 4679475057.14
147.85, 21859.52, 21272.12
-6379.57, 40698888.68, 40724410.96
-20499.80, 420241912.71, 420323915.92
15877.08, 252081653.26, 252018148.94
-56525.28, 3195107646.25, 3195333751.38
-43098.56, 1857486044.82, 1857658443.07
-64926.40, 4215437717.85, 4215697427.46
-38191.77, 1458611516.32, 1458764287.41
-35183.16, 1237855014.11, 1237995750.76
23989.53, 575497522.04, 575401567.92
70019.66, 4902752515.98, 4902472441.35
-6555.55, 42975241.09, 43001467.29
44270.93, 1959915381.31, 1959738301.59
7863.79, 61839219.22, 61807768.05
37118.42, 1377776952.22, 1377628482.55
-48143.78, 2317823888.88, 2318016468.01
-35277.85, 1244526739.77, 1244667855.17
70437.64, 4961460958.72, 4961179212.17
85962.02, 7389469317.49, 7389125473.40
-65030.34, 4228945592.44, 4229205717.81
-31377.06, 984519679.17, 984645191.40
-30342.29, 920654443.98, 920775817.13
-17286.47, 298822142.10, 298891291.99
-42388.91, 1796819669.29, 1796989228.93
-31834.33, 1013424695.62, 1013552036.95
-6848.85, 46906770.82, 46934170.23
-41607.83, 1731211310.60, 1731377745.91
-64019.74, 4098527173.70, 4098783256.67
-38777.18, 1503670005.61, 1503825118.35
-86787.31, 7532037874.39, 7532385027.65
22517.17, 507022883.44, 506932818.77
70581.50, 4981748079.55, 4981465757.55
-95592.95, 9138012319.74, 9138394695.55
19300.98, 372527733.21, 372450533.30
3088.80, 9540701.61, 9528350.40
-26762.60, 716237019.56, 716344073.98
-29395.65, 864104202.75, 864221789.35
57400.35, 3294800719.77, 3294571122.35
-78004.85, 6084757169.29, 6085069192.71
-21953.31, 481947808.60, 482035625.83
-41207.95, 1698095137.26, 1698259973.06
-80712.12, 6514445736.77, 6514768589.24
14634.97, 214182247.37, 214123711.51
93703.27, 8780302847.31, 8779928038.23
-81007.75, 6562256298.39, 6562580333.41
37949.44, 1440160044.67, 1440008250.91
75502.19, 5700580554.35, 5700278549.59
56156.79, 3153585023.80, 3153360400.64
-56757.59, 3221424479.87, 3221651514.24
-3599.47, 12956218.98, 12970620.88
47499.15, 2256169002.69, 2255979010.10
-62974.86, 3965832485.32, 3966084388.74
-56376.26, 3178282278.32, 3178507787.34
49720.41, 2472118938.46, 2471920060.83
-53252.36, 2835814281.19, 2836027294.65
6489.07, 42107974.11, 42082021.85
-13235.88, 175188405.52, 175241353.03
33316.05, 1109959498.33, 1109826238.11
-65083.51, 4235863358.47, 4236123696.52
-60153.75, 3618473992.59, 3618714611.60
-84948.87, 7216310285.91, 7216650085.39
-30431.99, 926105763.55, 926227495.49
12392.00, 153561617.78, 153512053.78
74938.74, 5615815327.97, 5615515577.00
-71436.20, 5103130319.24, 5103416068.03
60113.45, 3613626325.18, 3613385875.40
-55051.90, 3030712120.42, 3030932332.03
-1394.27, 1943980.36, 1949561.43
98645.75, 9730983541.70, 9730588962.71
-46772.02, 2187621482.21, 2187808574.27
-8007.51, 64120274.31, 64152308.37
47432.75, 2249865380.84, 2249675653.86
-90322.84, 8158215884.78, 8158577180.15
91778.15, 8423228693.40, 8422861584.81
49509.29, 2451169881.46, 2450971848.29
-81730.81, 6679925014.31, 6680251941.55
-57695.90, 3328816449.98, 3329047237.57
-38058.60, 1448457022.05, 1448609260.45
49788.56, 2478900805.79, 2478701655.55
-48749.46, 2376510245.77, 2376705247.63
-53283.55, 2839137183.59, 2839350321.80
8123.37, 65989198.61, 65956709.12
57759.73, 3336186769.31, 3335955734.38
-40156.96, 1612581457.07, 1612742088.91
53265.21, 2837183036.60, 2836969979.74
-76982.93, 5926371035.55, 5926678971.26
49982.89, 2498289445.75, 2498089518.19
-22896.23, 524237386.94, 524328975.86
79853.89, 6376643796.12, 6376324384.56
-25040.60, 627031589.26, 627131755.65
-92972.94, 8643968019.83, 8644339915.60
-12617.01, 159188816.08, 159239288.10
