x1, x2, x3, x4, x5, x6, f1, f2
2.96, 1.59, 2.42, 0.91, 2.68, 6.25, -45.32, 64.19
0.97, 2.37, 2.51, 1.02, 4.44, 2.33, -58.55, 39.01
0.97, 2.80, 1.83, 1.80, 3.52, 9.40, -37.05, 116.23
1.31, 1.89, 1.38, 0.47, 3.00, 8.62, -17.73, 90.73
2.78, 0.50, 2.46, 2.30, 4.27, 4.71, -34.51, 59.78
1.43, 3.05, 3.89, 2.83, 4.75, 2.34, -34.82, 62.56
0.88, 2.73, 3.25, 1.51, 3.18, 9.40, -68.03, 119.52
2.26, 3.62, 2.44, 3.64, 1.95, 7.58, -5.44, 98.61
3.78, 0.84, 1.63, 1.67, 2.25, 5.89, -84.53, 60.27
2.89, 1.01, 3.08, 3.15, 1.62, 7.09, -24.36, 81.71
4.05, 1.14, 1.42, 0.46, 4.71, 2.16, -122.01, 46.85
2.73, 2.31, 3.23, 1.82, 4.18, 8.37, -47.12, 114.17
0.22, 1.87, 2.57, 1.97, 3.68, 9.09, -96.93, 110.27
1.42, 1.17, 2.41, 2.59, 4.81, 9.13, -27.52, 122.42
1.57, 3.26, 2.66, 1.15, 4.26, 5.70, -39.31, 72.03
1.58, 1.09, 2.84, 2.44, 2.20, 7.14, -14.80, 73.46
1.69, 1.47, 3.12, 1.48, 4.30, 6.86, -42.33, 82.54
1.55, 1.00, 3.77, 2.34, 3.35, 3.98, -32.65, 50.18
1.19, 2.57, 3.02, 1.23, 3.70, 7.66, -55.22, 91.09
2.30, 2.42, 1.73, 2.07, 4.74, 7.10, -18.32, 91.20
2.39, 2.91, 3.28, 1.14, 2.41, 6.85, -49.17, 79.00
2.65, 1.16, 2.44, 0.66, 2.78, 6.09, -37.70, 59.58
2.23, 1.27, 2.20, 0.19, 1.79, 6.60, -23.39, 58.16
1.76, 1.80, 2.67, 0.56, 4.87, 0.62, -49.67, 37.95
2.08, 3.30, 3.86, 1.41, 3.12, 4.44, -61.34, 61.54
2.14, 2.70, 3.48, 0.16, 4.65, 6.08, -105.11, 82.64
2.30, 3.25, 2.71, 1.00, 4.58, 7.37, -42.95, 99.53
1.56, 3.04, 2.70, 3.28, 4.55, 1.01, -20.02, 51.45
4.79, 1.04, 2.83, 1.82, 4.48, 1.21, -224.23, 56.96
2.47, 2.73, 3.38, 1.09, 2.80, 8.00, -57.15, 97.93
1.33, 2.23, 1.33, 1.17, 2.84, 8.48, -15.54, 89.90
1.10, 0.94, 2.68, 0.35, 4.96, 1.86, -74.47, 37.45
1.98, 1.56, 3.69, 1.84, 2.11, 6.67, -35.27, 72.33
1.86, 1.69, 3.88, 0.76, 3.88, 9.07, -96.13, 119.29
1.06, 2.57, 2.95, 0.64, 1.47, 8.08, -65.48, 84.20
1.95, 1.72, 4.19, 2.47, 4.20, 3.96, -34.06, 63.79
2.73, 1.93, 1.66, 0.02, 3.55, 7.97, -26.74, 90.10
2.08, 1.08, 1.99, 2.53, 3.25, 4.15, -8.17, 43.65
2.85, 0.93, 1.48, 0.27, 4.23, 2.61, -32.69, 35.90
3.47, 2.51, 3.89, 1.90, 4.37, 3.09, -102.22, 65.67
3.35, 1.62, 3.55, 3.00, 4.33, 9.99, -63.60, 154.14
2.60, 2.02, 4.23, 1.25, 3.30, 6.86, -92.94, 88.20
1.91, 3.25, 4.27, 1.73, 3.12, 6.90, -61.30, 92.77
4.87, 1.12, 2.40, 1.46, 3.03, 8.28, -223.92, 110.69
2.40, 1.05, 1.97, 1.00, 2.18, 8.10, -14.77, 82.10
2.04, 2.82, 2.66, 1.05, 2.20, 6.05, -26.04, 61.81
3.26, 1.01, 2.26, 3.43, 2.41, 7.75, -42.89, 94.28
2.55, 1.68, 3.45, 0.94, 4.73, 7.37, -77.69, 98.83
2.76, 2.20, 2.37, 0.64, 3.25, 9.97, -40.76, 128.41
2.68, 1.89, 1.85, 2.44, 4.82, 7.92, -27.74, 105.92
4.26, 1.61, 2.23, 1.79, 2.39, 5.26, -137.40, 62.30
3.51, 1.11, 1.57, 0.50, 3.20, 8.71, -66.73, 102.35
2.71, 1.15, 3.33, 1.63, 4.27, 7.52, -54.50, 97.18
2.40, 2.31, 3.91, 2.41, 4.15, 3.97, -35.38, 65.14
0.17, 1.89, 3.94, 0.84, 3.93, 3.52, -178.17, 47.63
2.98, 3.02, 3.61, 1.03, 2.87, 5.80, -89.11, 74.02
1.61, 1.40, 2.64, 0.94, 4.37, 3.26, -40.67, 42.13
1.05, 1.85, 4.53, 0.05, 4.23, 9.55, -227.48, 134.10
4.17, 1.31, 2.72, 3.49, 2.27, 8.75, -120.18, 120.32
2.41, 0.47, 1.35, 0.20, 3.50, 5.99, -14.57, 55.98
2.59, 1.98, 3.72, 1.62, 3.26, 8.49, -55.82, 109.86
2.12, 0.83, 4.49, 0.22, 2.42, 9.17, -177.50, 115.28
3.98, 1.93, 2.66, 0.52, 3.69, 8.45, -138.41, 111.92
2.31, 2.74, 3.22, 3.15, 2.55, 4.28, -8.95, 57.94
1.56, 2.69, 3.20, 2.37, 2.64, 6.82, -20.88, 78.92
1.86, 2.90, 1.80, 1.31, 2.76, 6.86, -9.03, 71.54
2.04, 1.02, 2.30, 2.94, 4.18, 5.93, -13.02, 71.72
0.49, 2.33, 3.05, 1.71, 3.55, 8.48, -86.01, 102.51
1.67, 2.23, 1.59, 0.30, 2.33, 6.45, -9.28, 57.37
1.99, 3.59, 1.98, 0.91, 4.85, 5.98, -26.53, 80.90
1.64, 1.02, 3.23, 0.26, 4.64, 5.14, -87.23, 62.15
2.52, 0.67, 2.71, 0.29, 4.55, 8.66, -61.42, 109.93
2.81, 2.10, 3.94, 0.52, 3.57, 4.37, -127.05, 59.94
1.68, 2.05, 2.83, 2.31, 1.98, 7.03, -12.99, 73.72
2.99, 0.56, 3.38, 2.58, 4.06, 4.87, -47.34, 67.52
2.98, 2.61, 2.65, 2.44, 4.90, 7.40, -46.14, 107.53
3.84, 1.45, 1.89, 0.60, 3.98, 6.87, -102.75, 83.81
2.96, 1.57, 1.87, 0.08, 4.75, 9.10, -49.13, 120.04
3.42, 1.49, 1.03, 0.06, 3.63, 9.76, -57.79, 123.48
2.77, 1.76, 3.40, 0.55, 4.29, 3.76, -94.69, 55.22
0.72, 2.42, 3.46, 2.51, 3.67, 8.11, -61.59, 103.90
1.23, 1.06, 3.48, 2.81, 3.77, 9.89, -32.02, 134.70
1.69, 2.42, 3.23, 3.80, 2.04, 9.75, -3.81, 132.75
3.24, 0.99, 2.47, 3.03, 2.60, 7.19, -44.15, 85.16
2.59, 0.44, 3.42, 3.43, 3.04, 4.54, -17.16, 60.17
3.65, 0.91, 3.67, 2.17, 4.68, 1.47, -106.71, 56.31
0.98, 2.75, 3.00, 2.35, 3.41, 5.47, -43.44, 64.61
1.16, 1.31, 4.41, 1.83, 3.85, 7.93, -81.35, 103.56
2.22, 2.63, 3.01, 0.93, 1.71, 7.44, -40.16, 80.04
3.80, 1.05, 2.69, 0.12, 3.37, 9.84, -130.37, 130.86
2.43, 2.69, 2.06, 0.50, 2.53, 5.95, -21.16, 59.45
3.33, 1.48, 3.57, 3.67, 3.01, 7.72, -49.22, 108.15
1.47, 1.69, 2.36, 1.87, 1.85, 7.81, -16.19, 78.57
3.49, 2.48, 1.53, 0.23, 4.68, 6.01, -73.38, 78.78
2.20, 3.78, 1.50, 0.51, 4.81, 4.00, -21.74, 60.78
3.13, 2.48, 1.87, 0.31, 4.92, 7.05, -57.97, 93.47
3.01, 2.11, 2.99, 1.51, 4.62, 1.12, -62.90, 47.34
2.30, 1.27, 4.48, 0.97, 4.55, 7.24, -126.87, 101.13
4.26, 0.83, 3.74, 2.99, 3.68, 6.25, -143.66, 94.39
1.91, 3.85, 2.14, 2.61, 2.51, 6.85, -8.43, 83.12
2.49, 1.75, 1.94, 2.76, 3.48, 5.61, -13.45, 64.19
3.65, 1.49, 4.09, 2.16, 2.30, 6.45, -102.00, 83.83
2.76, 2.15, 3.69, 1.79, 4.27, 5.36, -60.42, 75.97
2.17, 1.18, 2.38, 1.59, 3.49, 5.38, -18.56, 55.42
1.52, 3.08, 1.61, 0.01, 2.05, 5.67, -13.82, 50.74
1.68, 1.85, 4.25, 1.62, 4.91, 5.80, -77.75, 84.66
1.18, 2.75, 4.54, 0.18, 2.90, 7.16, -203.78, 89.38
4.66, 1.30, 3.69, 0.50, 4.19, 3.60, -275.97, 67.77
2.96, 2.12, 3.83, 0.18, 4.39, 4.85, -151.70, 70.86
2.15, 0.90, 3.52, 0.48, 4.42, 4.36, -92.50, 56.54
3.72, 1.26, 1.37, 0.95, 4.19, 7.27, -85.97, 88.62
2.17, 1.65, 2.08, 1.94, 3.51, 4.66, -12.07, 49.52
2.90, 0.87, 2.90, 0.16, 3.69, 7.61, -82.15, 89.21
1.10, 2.61, 2.68, 2.87, 2.01, 9.72, -25.31, 122.04
3.45, 0.70, 2.41, 0.75, 1.75, 6.81, -75.78, 68.27
3.44, 0.62, 2.26, 1.45, 3.13, 5.08, -68.88, 55.04
2.06, 1.04, 1.42, 0.64, 4.87, 7.96, -17.96, 94.87
2.21, 1.17, 4.37, 0.52, 3.42, 6.65, -145.20, 81.43
3.11, 2.07, 4.14, 0.82, 3.17, 7.83, -135.28, 103.15
1.43, 0.91, 4.61, 0.07, 4.21, 8.75, -220.27, 118.49
0.78, 2.37, 3.07, 2.95, 4.70, 3.18, -56.05, 56.62
1.77, 1.09, 3.51, 2.06, 4.04, 3.81, -35.31, 51.79
3.49, 0.67, 3.49, 3.10, 3.05, 5.62, -66.66, 75.25
4.01, 1.94, 2.98, 2.89, 4.16, 6.30, -115.74, 94.13
3.01, 1.23, 4.17, 1.59, 2.94, 6.36, -88.33, 79.63
2.65, 2.98, 3.62, 2.92, 1.71, 7.20, -20.04, 92.23
4.12, 1.12, 3.69, 3.16, 2.66, 5.78, -121.31, 82.46
3.03, 0.41, 3.49, 0.45, 3.43, 9.54, -113.30, 124.53
1.21, 2.08, 2.41, 2.91, 2.80, 9.17, -21.09, 111.96
4.56, 1.10, 3.58, 0.40, 2.03, 6.35, -252.14, 79.45
1.40, 1.47, 4.39, 1.84, 3.72, 9.04, -70.37, 122.29
1.18, 1.92, 4.78, 0.12, 1.83, 6.13, -232.96, 68.90
3.30, 1.49, 2.70, 2.27, 2.81, 7.04, -54.18, 82.96
2.42, 0.41, 3.01, 2.72, 2.64, 7.17, -16.20, 80.85
1.87, 3.16, 3.04, 2.02, 4.44, 2.29, -29.97, 51.86
3.90, 1.56, 2.84, 1.13, 2.23, 5.04, -119.51, 57.29
1.35, 3.21, 1.66, 1.34, 1.58, 8.02, -15.41, 83.46
2.11, 1.09, 2.70, 3.35, 1.67, 8.55, -2.82, 99.92
1.77, 3.44, 3.13, 3.25, 3.01, 7.02, -9.94, 93.64
3.67, 1.99, 3.54, 1.67, 4.93, 4.69, -120.39, 79.05
0.46, 1.83, 2.96, 3.53, 4.26, 5.33, -70.76, 71.36
0.47, 2.39, 4.11, 0.28, 3.68, 7.13, -199.60, 87.22
2.10, 0.84, 2.05, 0.16, 3.60, 8.97, -24.58, 102.81
3.70, 1.09, 1.83, 1.64, 3.62, 9.20, -83.81, 118.71
3.73, 0.58, 3.78, 2.40, 4.91, 6.20, -111.94, 96.79
0.91, 1.48, 3.83, 1.19, 2.93, 6.35, -96.63, 67.97
2.51, 1.42, 2.73, 1.23, 2.98, 4.42, -33.48, 45.65
1.52, 1.85, 2.60, 0.16, 2.08, 8.77, -44.89, 93.70
1.15, 1.45, 2.76, 2.57, 2.69, 4.04, -27.55, 41.21
1.38, 2.40, 3.23, 1.31, 4.12, 6.50, -55.33, 79.05
3.08, 1.05, 3.80, 2.24, 4.85, 9.48, -68.85, 143.42
1.19, 2.24, 1.82, 1.68, 1.59, 8.22, -20.55, 82.76
2.03, 3.21, 3.06, 1.34, 4.16, 3.56, -41.63, 55.56
1.72, 1.60, 4.73, 0.80, 4.85, 7.13, -159.62, 102.96
3.47, 1.71, 3.35, 3.51, 1.96, 8.12, -56.04, 108.18
1.33, 1.35, 2.26, 1.15, 1.42, 8.30, -24.57, 81.02
2.71, 1.14, 4.25, 0.95, 4.57, 7.59, -124.70, 106.16
2.52, 2.85, 2.21, 1.65, 4.37, 5.15, -26.97, 67.71
2.60, 2.45, 3.60, 0.52, 4.67, 1.56, -104.76, 50.24
0.78, 1.73, 2.22, 0.55, 4.57, 7.16, -67.73, 81.01
3.24, 0.74, 2.38, 0.75, 3.68, 9.17, -67.25, 114.93
3.11, 0.64, 1.71, 1.79, 4.59, 4.40, -48.16, 56.59
1.89, 1.70, 4.32, 0.51, 4.45, 7.51, -146.43, 101.55
1.64, 3.01, 1.48, 0.71, 3.98, 6.16, -15.71, 68.19
1.32, 2.29, 3.96, 3.00, 1.93, 9.92, -21.15, 133.82
3.82, 0.76, 2.26, 2.32, 2.67, 6.94, -91.88, 80.91
2.47, 2.01, 3.23, 1.12, 1.99, 5.13, -47.56, 52.04
0.58, 2.10, 3.49, 0.46, 3.49, 7.39, -134.67, 83.93
1.22, 3.05, 2.49, 3.33, 4.50, 6.79, -29.66, 94.44
4.19, 0.80, 3.90, 0.60, 2.37, 6.36, -219.85, 79.76
3.33, 1.54, 1.98, 0.29, 2.75, 9.15, -60.82, 108.75
3.13, 1.03, 2.71, 0.45, 4.24, 7.72, -80.17, 96.01
2.71, 1.34, 1.61, 1.15, 3.50, 5.36, -22.47, 54.12
0.84, 1.52, 1.70, 1.62, 1.60, 9.80, -37.31, 107.26
1.45, 1.92, 3.10, 2.26, 4.59, 1.11, -33.88, 42.83
1.35, 1.22, 3.69, 3.20, 1.31, 9.99, -15.98, 128.65
1.76, 2.88, 1.42, 1.02, 4.71, 3.38, -17.56, 48.06
1.81, 1.17, 4.37, 1.40, 1.34, 8.77, -78.47, 104.51
2.00, 2.37, 3.64, 2.61, 2.33, 8.18, -15.43, 101.91
0.48, 2.19, 4.29, 1.32, 3.86, 9.06, -143.32, 122.19
2.62, 2.40, 3.26, 1.22, 1.66, 9.75, -49.63, 122.57
4.20, 1.14, 3.63, 0.42, 3.21, 9.31, -215.36, 129.36
2.14, 1.32, 3.35, 2.61, 4.67, 6.43, -25.14, 87.50
2.09, 0.06, 3.46, 1.58, 3.02, 8.86, -43.56, 106.44
3.30, 0.47, 1.96, 0.98, 3.85, 6.36, -61.07, 71.17
4.30, 1.34, 2.58, 1.26, 4.53, 1.06, -164.04, 50.16
1.97, 3.46, 2.96, 1.46, 3.52, 9.21, -33.27, 123.88
4.68, 1.11, 3.28, 0.60, 4.69, 9.68, -254.62, 150.04
0.49, 1.57, 3.41, 2.12, 2.40, 7.79, -79.64, 85.35
2.39, 3.43, 3.11, 2.67, 4.39, 8.04, -25.32, 118.31
2.93, 1.95, 4.26, 1.27, 4.34, 5.61, -112.12, 82.46
1.85, 0.70, 3.54, 2.54, 2.88, 7.44, -19.52, 86.55
1.55, 1.24, 3.53, 3.31, 2.78, 5.22, -11.96, 62.33
2.61, 1.70, 3.80, 3.32, 4.24, 8.87, -23.61, 131.78
3.07, 2.46, 3.25, 0.79, 3.14, 8.27, -85.57, 104.96
0.83, 2.49, 3.16, 0.57, 4.54, 2.74, -101.96, 45.32
4.47, 1.50, 3.04, 3.66, 4.89, 9.07, -168.47, 150.98
2.21, 2.45, 4.23, 1.17, 4.41, 3.63, -97.05, 62.88
1.49, 2.77, 1.39, 0.20, 2.89, 6.45, -12.89, 61.78
3.49, 1.73, 1.22, 0.70, 3.70, 9.82, -63.49, 127.27
1.84, 0.85, 1.78, 0.89, 3.10, 4.12, -12.20, 34.67
3.50, 1.95, 3.13, 1.25, 4.76, 5.83, -105.08, 84.13
1.34, 3.16, 2.91, 1.55, 4.27, 7.77, -44.90, 101.40
3.05, 2.44, 2.07, 2.91, 2.35, 6.97, -30.89, 82.14
4.70, 0.90, 2.10, 2.72, 2.13, 7.83, -187.04, 100.59
0.45, 1.96, 4.03, 0.19, 4.94, 8.41, -209.23, 115.48
3.42, 1.94, 2.56, 3.07, 4.65, 2.43, -66.12, 58.97
1.83, 0.91, 3.06, 3.83, 3.02, 9.10, -6.16, 120.06
2.20, 1.11, 3.80, 0.04, 3.39, 4.87, -131.01, 55.71
0.80, 1.98, 3.18, 0.40, 4.46, 8.01, -110.03, 98.92
2.51, 1.46, 3.30, 1.74, 4.48, 3.77, -45.76, 56.67
1.84, 0.94, 3.43, 0.78, 4.18, 4.80, -73.24, 57.17
2.16, 2.77, 2.42, 2.75, 4.57, 0.28, -17.11, 46.72
1.85, 0.49, 1.71, 0.72, 2.88, 6.33, -11.85, 55.48
1.05, 1.28, 4.34, 1.24, 4.21, 9.58, -117.96, 132.63
1.99, 2.60, 3.48, 2.84, 3.14, 9.24, -13.30, 126.23
1.94, 1.35, 4.36, 0.70, 3.90, 4.03, -132.14, 56.55
0.88, 2.17, 3.15, 3.22, 3.55, 9.75, -40.46, 133.39
2.83, 2.78, 2.03, 0.59, 2.87, 4.42, -33.64, 48.02
1.99, 2.92, 2.71, 0.01, 2.35, 9.40, -49.03, 113.78
0.41, 2.21, 4.85, 0.21, 3.10, 5.33, -280.87, 66.61
1.85, 2.63, 4.08, 0.48, 4.67, 9.60, -132.23, 141.16
2.50, 0.95, 2.93, 2.31, 3.77, 3.93, -25.69, 50.76
2.62, 0.90, 2.93, 0.20, 4.81, 9.86, -78.92, 136.68
3.67, 1.47, 3.42, 3.48, 3.81, 6.07, -79.69, 90.82
3.04, 2.70, 3.44, 1.97, 3.70, 4.51, -59.29, 66.21
4.63, 1.30, 2.84, 2.22, 2.91, 6.49, -187.93, 86.80
4.27, 0.84, 1.17, 0.51, 4.64, 0.38, -144.04, 42.22
2.85, 1.09, 2.54, 1.80, 1.99, 7.16, -31.42, 74.23
1.60, 1.61, 4.22, 0.58, 2.67, 4.10, -128.33, 47.19
1.94, 1.28, 3.19, 0.16, 4.58, 6.32, -84.28, 76.50
3.13, 1.51, 2.68, 3.38, 3.85, 5.89, -41.13, 80.19
2.48, 1.50, 1.83, 0.27, 4.31, 5.35, -26.42, 58.98
2.48, 3.17, 2.71, 2.13, 2.97, 7.93, -21.29, 99.80
1.58, 1.87, 3.25, 0.10, 4.72, 9.31, -95.04, 125.47
2.72, 0.33, 3.93, 1.94, 2.80, 9.03, -55.61, 116.12
0.56, 2.41, 3.36, 2.07, 1.56, 9.55, -73.26, 115.28
2.67, 2.62, 2.67, 2.36, 3.32, 4.67, -24.50, 59.51
2.64, 2.04, 3.23, 3.75, 4.31, 3.97, -21.44, 70.03
3.76, 1.50, 3.63, 0.23, 1.50, 9.58, -176.16, 123.73
2.29, 0.90, 2.53, 1.24, 4.01, 8.17, -30.23, 96.83
2.74, 3.09, 2.88, 3.92, 1.71, 8.14, -15.40, 109.94
2.28, 3.04, 4.31, 1.57, 3.28, 6.44, -72.80, 87.76
3.63, 1.78, 3.66, 3.30, 1.59, 6.84, -70.72, 90.01
1.96, 3.57, 2.37, 2.75, 4.70, 5.81, -19.15, 85.66
2.27, 1.74, 2.39, 1.80, 4.21, 3.27, -21.57, 45.58
3.11, 2.15, 3.92, 2.56, 4.57, 5.06, -61.18, 82.73
1.78, 1.07, 2.03, 2.47, 4.93, 7.69, -20.04, 98.07
4.20, 1.05, 2.50, 3.26, 2.33, 5.71, -124.68, 73.54
3.33, 0.78, 4.12, 2.29, 4.47, 5.82, -85.94, 87.75
1.77, 1.19, 3.26, 3.93, 2.94, 8.16, -5.74, 105.84
1.85, 3.01, 1.54, 0.47, 2.00, 8.08, -6.16, 84.29
2.96, 0.43, 1.82, 0.52, 3.77, 6.54, -41.20, 69.50
2.25, 1.52, 2.80, 3.65, 2.98, 9.21, -6.13, 122.19
2.57, 1.53, 1.68, 1.51, 4.92, 4.62, -26.65, 59.62
3.25, 2.54, 3.87, 1.60, 4.71, 1.35, -100.47, 58.55
1.07, 1.31, 1.74, 0.68, 2.12, 9.75, -29.37, 106.01
3.08, 1.87, 2.25, 0.78, 3.93, 7.40, -53.98, 88.83
2.38, 3.21, 3.55, 2.28, 4.51, 7.85, -36.78, 115.77
4.63, 1.27, 1.38, 0.94, 4.38, 8.28, -185.94, 113.57
3.32, 1.97, 4.28, 2.21, 1.49, 9.02, -78.07, 121.55
2.56, 2.66, 1.68, 1.90, 2.19, 5.43, -11.83, 54.41
3.35, 0.94, 1.52, 1.38, 4.35, 6.43, -59.85, 76.69
2.14, 2.57, 2.02, 1.93, 4.35, 7.48, -16.48, 93.85
2.38, 2.39, 3.05, 1.23, 3.25, 9.06, -40.90, 114.72
3.50, 0.52, 2.92, 0.03, 1.63, 8.68, -117.03, 99.05
2.24, 1.53, 4.64, 1.24, 4.37, 2.88, -114.46, 57.84
1.31, 2.55, 4.07, 0.37, 3.50, 4.31, -142.50, 55.73
1.78, 1.96, 3.54, 0.46, 3.55, 8.16, -88.12, 98.92
1.30, 0.95, 2.43, 1.39, 4.39, 8.93, -38.78, 109.49
1.49, 1.52, 4.54, 0.69, 3.27, 4.31, -149.60, 54.89
3.70, 1.75, 4.00, 2.39, 3.43, 7.35, -101.28, 104.27
2.77, 1.91, 1.63, 0.56, 4.51, 9.53, -31.76, 125.50
1.26, 1.44, 2.74, 2.59, 4.07, 7.12, -29.67, 85.21
3.14, 0.57, 2.68, 2.66, 4.43, 4.24, -51.19, 61.98
2.91, 2.67, 2.14, 1.59, 4.69, 1.49, -42.23, 46.90
2.58, 0.58, 1.99, 2.59, 4.86, 9.95, -27.14, 140.16
3.28, 1.75, 3.16, 2.17, 4.91, 4.75, -72.28, 75.26
4.30, 0.77, 2.86, 2.21, 4.71, 0.25, -158.37, 54.37
3.78, 2.16, 4.25, 1.93, 4.55, 0.42, -136.78, 61.56
4.15, 0.77, 4.88, 0.37, 4.58, 8.44, -327.93, 133.99
3.05, 2.39, 3.10, 0.59, 4.09, 7.72, -88.99, 101.33
1.92, 2.60, 1.62, 1.23, 2.81, 7.26, -6.79, 75.25
1.40, 3.15, 2.48, 2.98, 2.52, 6.63, -14.94, 77.16
0.83, 1.73, 2.55, 1.86, 3.13, 7.02, -49.81, 72.78
1.57, 1.92, 2.97, 3.18, 4.52, 2.23, -19.71, 50.54
0.68, 2.20, 3.50, 3.20, 2.80, 7.25, -51.07, 88.19
2.43, 1.87, 1.27, 0.89, 2.46, 7.61, -7.38, 75.68
2.94, 2.64, 1.56, 0.01, 2.04, 6.95, -28.65, 70.51
1.79, 1.98, 3.98, 2.24, 2.12, 8.32, -29.73, 101.71
2.91, 2.86, 4.23, 2.44, 2.83, 5.09, -50.23, 74.44
3.15, 1.78, 3.18, 1.83, 2.90, 9.21, -59.14, 119.89
2.07, 1.13, 2.29, 2.32, 4.74, 3.63, -19.57, 51.86
2.15, 3.11, 4.78, 0.52, 2.34, 6.56, -176.43, 85.97
2.83, 2.17, 3.08, 1.03, 4.98, 3.89, -71.42, 63.24
0.35, 2.14, 2.78, 0.38, 4.10, 2.97, -119.05, 38.25
2.73, 2.83, 4.66, 0.37, 3.20, 8.00, -195.73, 111.63
0.81, 2.15, 1.38, 1.29, 3.97, 7.08, -45.26, 74.73
3.63, 1.78, 3.50, 1.05, 3.82, 8.14, -129.03, 110.56
2.34, 0.90, 2.19, 0.09, 3.35, 8.87, -31.43, 101.04
2.45, 2.49, 1.42, 1.46, 4.08, 3.08, -16.05, 42.52
1.38, 1.99, 2.17, 2.63, 4.42, 9.23, -23.85, 122.22
3.69, 1.99, 3.94, 1.84, 2.53, 9.03, -114.27, 124.37
1.86, 2.43, 1.32, 0.92, 2.52, 7.00, -3.99, 67.28
2.38, 1.14, 4.16, 2.27, 1.56, 8.40, -34.64, 102.44
1.83, 2.42, 4.34, 1.52, 4.29, 4.30, -80.51, 67.19
3.03, 0.54, 4.65, 1.07, 3.82, 6.19, -151.09, 85.11
4.41, 0.99, 1.48, 1.23, 2.08, 5.48, -149.51, 58.48
3.12, 0.75, 4.27, 0.62, 4.68, 0.63, -168.34, 51.11
2.92, 1.22, 4.35, 1.29, 4.57, 3.81, -117.08, 66.01
2.59, 1.78, 3.53, 0.58, 4.16, 5.24, -93.20, 67.45
0.85, 1.53, 2.60, 1.51, 3.40, 7.49, -55.02, 79.69
2.36, 1.70, 2.18, 1.56, 3.38, 7.33, -17.37, 80.84
1.07, 2.47, 4.68, 0.18, 2.11, 7.16, -220.86, 84.83
0.96, 2.31, 4.03, 1.46, 2.05, 6.25, -87.70, 67.84
4.07, 1.25, 3.41, 2.80, 2.44, 9.79, -118.54, 139.50
2.09, 1.12, 3.38, 3.26, 3.82, 7.88, -11.97, 104.40
1.47, 1.26, 3.00, 2.16, 4.70, 5.11, -34.82, 65.58
3.56, 0.94, 2.06, 2.68, 4.64, 4.39, -76.97, 65.77
1.85, 3.28, 3.52, 0.50, 3.75, 7.93, -87.68, 103.81
0.23, 1.89, 2.29, 1.62, 2.34, 8.83, -89.80, 94.93
2.66, 1.74, 3.84, 2.61, 2.08, 8.10, -27.69, 101.64
1.13, 2.64, 3.38, 3.63, 4.82, 9.83, -34.88, 152.64
1.12, 2.58, 2.05, 0.27, 2.67, 5.08, -37.62, 45.15
3.68, 1.99, 3.42, 2.10, 3.73, 9.12, -98.82, 130.75
1.46, 0.98, 4.00, 1.61, 3.98, 3.87, -68.36, 52.49
3.48, 2.06, 2.96, 1.57, 3.15, 7.86, -81.60, 99.22
1.17, 1.00, 1.82, 1.60, 4.27, 8.71, -32.67, 102.46
1.16, 1.14, 2.89, 0.32, 2.23, 5.93, -67.88, 51.20
2.76, 1.86, 4.44, 0.64, 1.93, 8.37, -148.29, 104.95
2.76, 0.42, 2.32, 0.29, 4.24, 7.47, -51.41, 87.06
2.81, 1.43, 4.57, 1.08, 3.22, 9.01, -130.59, 123.54
1.86, 0.84, 2.63, 2.12, 4.50, 3.61, -23.47, 48.85
3.63, 2.06, 3.19, 2.59, 3.22, 4.16, -81.08, 62.03
2.97, 2.42, 2.06, 1.13, 2.97, 9.14, -36.83, 112.62
1.51, 2.71, 2.62, 2.91, 4.81, 4.42, -24.15, 67.64
3.74, 1.59, 1.86, 0.90, 4.72, 7.40, -96.53, 97.84
2.11, 0.62, 3.01, 2.68, 2.74, 5.91, -12.38, 63.52
1.42, 3.29, 4.25, 0.50, 4.96, 7.69, -154.84, 114.92
3.49, 1.40, 3.87, 0.93, 4.21, 6.46, -143.64, 89.39
2.10, 3.83, 2.00, 0.89, 2.69, 9.40, -16.10, 119.37
2.05, 3.08, 2.26, 3.03, 2.50, 5.33, -4.98, 62.65
2.03, 1.51, 1.33, 1.06, 4.09, 7.27, -10.76, 78.89
2.43, 1.28, 1.38, 0.76, 2.68, 4.85, -9.47, 40.72
3.04, 2.07, 3.37, 1.01, 4.44, 3.98, -89.42, 61.50
1.89, 1.80, 3.93, 2.49, 1.96, 9.89, -21.03, 130.08
1.10, 2.13, 2.60, 0.18, 2.48, 9.26, -59.51, 104.52
4.12, 1.78, 2.10, 1.32, 3.76, 3.77, -128.81, 54.71
4.52, 0.86, 2.97, 0.82, 3.09, 6.82, -203.74, 86.65
1.87, 3.44, 3.41, 0.32, 2.48, 5.47, -83.02, 63.15
3.00, 1.07, 2.99, 0.91, 2.66, 6.14, -66.13, 64.69
2.50, 0.62, 4.58, 1.49, 3.58, 4.11, -95.60, 59.54
0.23, 1.78, 2.46, 0.54, 4.70, 6.84, -117.27, 78.43
3.60, 1.82, 2.76, 3.30, 4.67, 2.58, -79.35, 63.31
2.66, 1.67, 3.39, 2.78, 4.86, 8.09, -34.45, 118.25
3.13, 0.88, 2.33, 2.89, 4.81, 8.41, -49.86, 118.22
1.03, 1.59, 1.74, 0.78, 1.85, 7.43, -30.19, 65.88
1.96, 3.85, 2.01, 1.13, 2.33, 8.72, -13.63, 105.53
