f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,=digit_value
1528.5,526.45,28.439,966.63,1717.5,-639.87,268.81,-131.63,229.8,150.02,8_value
777.55,316.04,-405.86,1218.3,1712.2,-342.2,357.2,-448.14,227.09,507.6,8_value
795.35,309.55,42.361,922.32,1700.7,-586.2,434.81,-444.45,280.83,358.74,8_value
564.7,-568.92,-560.89,1081.7,1403.2,-637.94,677.14,-442.67,621.58,-391.62,9_value
674.34,377.09,-370.58,1210.1,1569.7,-306.17,328.02,-269.43,268.13,594.68,8_value
229.51,-459.03,-61.314,1169.2,978.32,396.73,620.26,222.4,633.17,13.84,9_value
173.33,322.29,-313.4,624.67,891.28,-57.797,325.41,-129.06,300.83,304.03,8_value
429.05,-314.32,-71.442,-182.47,15.292,-86.574,333.58,-89.421,381.7,152.72,9_value
965.08,-89.686,303.41,938.91,1583.6,-673.55,870.62,-347.2,401.98,-208.99,8_value
1007.3,-275.79,-286,952.51,1525.3,-761.63,433.02,-748.8,214.7,324.13,8_value
1569.7,508.84,-235.73,782.96,1636.4,-335.5,163.59,-384.37,5.715,-41.906,8_value
466.66,-514.89,-539.71,566.12,1252.7,-515.8,439.84,-546.74,320.06,-257.23,9_value
438.03,-221.16,-356.33,1084.4,1100,-448.06,883.32,-180.22,103.78,-485.75,9_value
743.68,-816.44,-250.05,972.53,1177.3,-599.43,438.5,-230.23,359.87,-64.827,9_value
95.109,-449.07,-224,613.5,967.86,427.31,577.92,-120.28,573.09,503.97,9_value
782.38,-626.64,133.82,768.99,744.31,343.35,381.51,190.83,373,242.59,9_value
432.97,401.7,-856.96,916.44,726.22,-292.07,99.005,81.801,532.42,157.79,8_value
449.96,-718.95,224.52,889.19,1158.3,304.29,416.76,18.654,668.5,351.05,9_value
1251.7,-652.37,-34.491,931.53,1425.8,-717.76,645.55,-447.75,1024.8,332.98,8_value
991.5,-287.6,57.965,816.44,1965.3,264.49,1079.3,-452.17,1200.3,575.24,8_value
797.26,-465.13,-762.22,1080.3,1222.6,-454.37,493.69,-430.3,493.24,-586.32,9_value
750.53,-640.3,138.76,211.82,785.43,-31.435,229.92,-30.769,94.12,434.1,9_value
552.99,163.22,-592,596.59,983.92,-231.27,180.05,-435.04,216.59,-7.2481,8_value
765.07,-141.66,-187.22,1118.8,1714,-246.23,659.87,-461.92,707.26,416.09,8_value
692.54,-782.3,383.45,662.82,1146.3,227.09,364.77,142.86,728.15,384.4,9_value
169.11,-434.06,-41.426,792.3,1136.7,45.519,801.04,-505.99,291.65,76.093,9_value
389.75,382.78,244.73,289.63,1037.9,-306.9,203.43,-203.86,136.17,96.76,8_value
548.96,-883.31,-108.25,261.47,928.35,-381.55,591.51,-142.56,274.9,482.81,9_value
950.81,42.652,125.77,533.96,1566.4,-459.38,296.77,-512.44,158.53,169.1,8_value
244.49,-605.91,-389.81,543.68,776.22,-49.313,351.91,115.33,275.22,-208.19,9_value
1193.9,395.63,619.38,348.76,1650.2,-63.855,515.37,-284.22,475.57,-320.66,8_value
388.22,-385.62,-678.29,422.62,549.44,-225.97,257.76,-121.31,253.65,-235.22,9_value
704.32,78.813,-641.04,605.79,896.66,-282.56,153.24,-524.41,31.218,191.41,8_value
586.03,-621.75,382.05,37.51,1056.9,-334.23,339.49,46.054,405.34,576.44,9_value
433.15,-553.32,70.003,344.31,1455.5,220.25,430.28,-272.21,749.95,590.56,9_value
619.73,-630.19,-332.66,666.41,563.88,-286.13,248.46,-92.878,168.49,-73.369,9_value
699.82,-669.56,-525.11,545.35,562.94,-440.8,481.45,-181.76,150.31,60.974,9_value
648.84,113.79,143.92,727.38,1293.5,-422.47,437.03,-383.79,349.78,275.6,8_value
653.29,477.94,-693.96,706.49,1489.2,48.021,654.76,-45.665,12.795,454.41,8_value
1142.9,-742.13,50.104,221.23,1069.1,-238.38,698.98,234.87,56.172,491.93,9_value
1471,542.74,600.52,727.95,1529.4,-688.55,216.29,106.72,1050.6,-278.21,8_value
530.8,-344.34,-356.24,703.52,993.17,-22.845,1121.8,-478.05,381.98,-279.08,8_value
1381.3,472.93,1.232,-114.03,1152.8,-42.877,703.58,112.46,820.95,-546.57,8_value
470.55,-401.77,288.99,498.07,1587.4,130.3,407.4,-346.23,623.29,628.49,9_value
357.13,-580.95,-227.03,635.23,672.15,-144.08,293.23,-16.424,183.18,-317.85,9_value
657.62,-77.891,-974.57,671.44,773.16,-187,111.06,-397.89,414.07,-13.683,8_value
199.98,-188.25,-74.501,447.38,890.54,-266.4,456.23,-546.42,322.47,132.54,8_value
764.35,47.775,-604.95,57.333,978.8,-349.12,192.77,-369.13,233.52,-263.42,8_value
209.89,-392.42,142.17,321.94,836.77,87.423,193.21,-315.94,574.55,435.6,9_value
1050.2,-874.5,-196.67,522.36,646.84,-44.332,149.85,88.913,457.98,330.15,9_value
687.47,535.37,-331.48,1214.1,1219.1,13.132,105,-20.111,526.53,593.77,8_value
458.33,240.98,-173.77,875.48,1536.2,-435.82,758.6,-199.3,190.35,395.62,8_value
434.67,-851.92,-461.79,916.53,1030.6,-136.46,363.81,-4.223,463.22,-188.06,9_value
1222.4,-833.33,-263.56,157.84,793.39,-306.12,228.17,-22.494,649.83,559.78,9_value
391.98,-529.88,33.726,1235.7,1226.6,368.32,713.28,-147.42,679.39,161.23,9_value
804.12,-161.23,513.22,158.34,1095,-425.16,558.31,101.38,467.39,-291.74,8_value
274.97,278.37,4.082,464.95,960.45,-337.78,326.28,-205.74,-0.63804,147.82,8_value
604.44,403,-1033,355.44,778.42,-657.07,-14.012,162.1,846.41,10.752,8_value
318.89,-24.63,-768.68,709.54,1107.7,-424.92,23.068,-161.28,1115.7,-474.66,9_value
885.07,-396.35,-378.41,524.53,894.81,-362.35,224.5,-443.42,244.6,474.7,8_value
615.44,131.85,-794.77,466.98,708.05,-150.61,592.35,77.562,164.38,461.93,8_value
1094.1,278.36,-224.68,1115.1,2059.8,-520.22,793.39,-399.74,266.98,25.976,8_value
720.45,546.58,470.47,233.5,1039.2,26.935,407.38,80.321,553.28,-355.46,8_value
492.46,-594.65,-605.96,439.71,529.11,-272.83,256.4,-169.44,391.02,-208.76,9_value
1023,517.85,-397.34,1152.6,1784.3,-247.94,607.21,-499.44,209.32,353.08,8_value
68.657,-93.452,-326.08,235.16,712.65,-280.96,149.76,-2.398,869.2,-90.478,9_value
562.32,523.11,-1151.5,829.34,1296.3,-785.84,772.4,-201.76,699.7,105.11,8_value
881.22,-881.01,-278.38,513.45,605.78,-255.2,599.91,-29.543,227.15,417.11,9_value
231.8,260.57,-642.23,464.05,565.41,-227.39,74.257,-138.77,470.58,-40.434,8_value
566.4,-150.49,-784.74,664.85,829.35,-428.6,235.02,-647.82,391.2,-109.45,8_value
485.62,-858.04,-50.95,847.99,1042.6,-139.7,500.29,-201.9,569.8,162.77,9_value
-189.99,-62.996,-301.74,580.1,808.85,221.49,571.22,-368.71,613.87,2.6176,9_value
998.18,-121.32,199.29,142.79,1659.7,29.54,416.55,-215.94,191.18,-136.69,8_value
788.92,-180.67,-462.62,1562.4,1660.7,-136.17,1176.4,110.42,795.48,58.676,8_value
969.14,-976.68,261.1,1132.4,1579.9,467.52,673.31,198.99,1046.3,171.38,9_value
1210.7,285.12,-279.62,730.95,1567,-29.787,441.06,-350.64,22.444,518.89,8_value
1509.3,47.107,-428.27,1192.2,2046.5,-554.26,1054.8,53.905,654.55,157.6,8_value
512.92,344.84,317.04,758.96,1472.8,56.751,591.22,-398.87,360.29,559.71,8_value
851.86,-1129.9,-389.92,1179.4,1335.5,107.84,657.45,-93.406,696.35,150.54,9_value
-104.66,98.733,-288,1154,948.42,315.89,986.59,-84.105,783.35,83.13,9_value
792.77,-861.56,81.437,61.52,935.37,-459.3,54.764,97.714,161.6,538.46,9_value
1144.9,166.16,-347.94,1301.5,1757.2,-222.39,1194.5,75.847,301.28,192.9,8_value
1396.6,-1063.2,457.28,609.64,1468.2,206.3,580.11,39.153,1334.4,338.61,9_value
597.14,-934.05,145.09,534.66,1495.4,186.61,477.54,-213.24,596.24,651.9,9_value
496.59,-170.62,55.428,1234.4,1223.2,181.69,1384.8,-337.08,563.53,319.72,8_value
1131.6,-1107.1,346.07,529.18,1741.5,-61.688,788.34,-53.129,753.91,634.71,9_value
1121.9,224.91,-298.65,1045.2,2140.9,-541.88,1271.2,95.653,332.5,234.85,8_value
416.79,-422.48,362.87,846.99,1236,232.31,390.07,-89.786,377.08,274.7,9_value
1310,150.02,-585.68,1696.2,1871.7,-323.3,721.6,-239.73,668.37,414.38,8_value
20.917,-171.51,21.195,679.7,749.61,365.96,429.72,-303.02,638.92,354.78,9_value
1930.5,-602.97,-45.848,128.54,1818.8,-629.57,424.25,-193.23,917.44,611.5,9_value
185.22,-427.39,87.369,856.59,1233.6,53.017,764.71,-428.81,342.97,99.927,9_value
887.26,384.34,-897.7,1155.6,1609.3,-261.84,1012.9,-19.463,103.65,192.16,8_value
526.49,393.1,-351.52,923.32,1427.1,-361.54,424.55,-189.64,-9.656,305.39,8_value
238.76,-733.16,-339.89,575.87,874.99,-47.914,584.3,-236.28,155.17,-142.18,9_value
797.36,-993.26,71.005,986.81,1629.3,-56.631,759.51,-160.59,674.08,241.99,9_value
733.22,-235.28,-357.19,725.44,1207.5,-179.21,587.27,-86.855,329.14,-9.337,8_value
878.04,-444.09,-504.03,1376.4,1510.4,-111.94,791.88,-295.16,702.16,178.28,8_value
1382.8,-853.54,264.36,279.31,1290.9,49.183,258.74,-291.29,711.05,493.34,9_value
457.41,-928.55,-156.94,1147.7,1303.5,-17.259,883.97,-164.07,761.17,-206.98,9_value
150.34,-519.15,-330.25,663.44,1034.1,466.24,514.13,17.626,610.27,-183.97,9_value
380.05,-97.575,-465.23,1242,1493,110.01,1044,-71.44,816.51,-60.659,8_value
798.36,-46.894,-498.53,1287.5,1618.5,-255.56,1051.2,-431.59,122.26,126.76,8_value
2206.3,-624.22,-371.48,-189.67,864.04,-633.21,738.22,-297.06,938.78,605.38,9_value
834.3,239.29,-249.51,1298.3,1892.4,-296.98,794.58,-219.67,254.18,360.68,8_value
695.91,-1165.7,112.51,721.88,1348.3,-0.7841,758.08,-4.8125,713.54,383.88,9_value
894.25,-196.38,12.304,-310.7,377.83,-514.42,575.56,92.027,393.47,64.955,9_value
518.69,391.88,195.4,843.84,1253.9,-29.184,446.53,-352.44,306.7,593.71,8_value
550.37,-923.69,-498.81,777.86,1162.1,-222.33,554.51,-380.98,750.8,88.16,9_value
436.86,120.61,-205.83,1185,1531.7,15.873,1018,-503.42,737.59,413.25,8_value
520.59,-806.3,184.82,1158.2,1310.4,426.4,736.33,104.28,771.68,189.72,9_value
1203,-183.35,46.029,530.75,1397.3,-1002.1,509.74,-32.344,89.892,77.57,8_value
523.23,-631.46,251.13,291.92,1177.5,-52.802,153.06,-53.634,926.96,608.75,9_value
538.15,68.053,-705.8,1114.9,1438.6,-370.23,1066,-395.73,192.33,-227.1,8_value
661.38,-1069.4,105.12,857.34,1426.5,247.18,609.06,8.4738,878.44,424.77,9_value
537.68,-922.61,-96.161,1304.2,1317,115.34,861.49,-94.679,745.96,-11.112,9_value
455.46,-298.6,444.68,-121.5,911.25,-380.89,396.21,95.148,1073.2,-22.563,9_value
874.61,-1097.8,280.8,1069.8,1408.3,174.33,798.47,155.51,898.8,161.38,9_value
398.21,-530.73,363.6,326.59,1145.4,-110.33,283.89,-168.8,607.32,596.32,9_value
628.23,-608.47,444.55,351.16,948.51,-278.25,148.32,237.18,777.92,180.3,9_value
1636.3,905.64,-212.49,1315.4,1602.9,-73.913,294.25,180.38,503.01,455.26,8_value
1267.2,-157.19,-31.103,1170.5,1413.9,-485.41,168.43,-216.83,571.2,402.35,8_value
611.71,-822.64,32.09,858.73,1569.5,-10.537,284.92,-395.12,355.41,465.36,9_value
885.94,-711.41,310.57,517.8,1626.6,-46.865,202.11,-95.345,1083.7,647.75,9_value
1038.8,721.27,154.96,539.57,1882.4,-50.684,413.89,146.49,461.58,168.64,8_value
885.69,-951.99,166.44,409.84,1543.8,-452.59,529.83,-143.32,489.08,937.94,9_value
966.68,218.42,-74.149,720.3,1558.2,-411.54,363.18,-146.21,-103.86,137.67,8_value
781.34,-856.13,30.305,551.34,1371.2,-305.78,149.05,-353.07,127.83,598.06,9_value
393.91,643.57,352.77,390.9,1084.1,106.5,689.51,-176.77,499.75,225.74,8_value
693.18,-856.44,366.1,226.83,1170.1,-221.73,37.21,-35.47,438.88,490.39,9_value
519.42,503.7,389.86,723.57,1408.8,-239.49,375.81,-153.22,429.1,268.58,8_value
393.29,-821.5,-61.577,472.7,1035.7,73.805,276.46,-144.16,357.02,503.66,9_value
326.47,-414.96,142.24,789.59,766.35,-67.681,489.59,-230.18,304.39,95.417,9_value
306.08,-640.46,-172.55,382.41,888.2,-20.538,193.71,-191.82,262.94,365.17,9_value
750.87,119.63,195.77,761.78,1576.8,-578.98,263.11,-349.36,89.799,112.06,8_value
696.4,-762.73,-53.698,322.59,1150.2,-155.66,166.32,-248.83,93.376,554.47,9_value
617.42,302.98,-452.13,728.9,1288.3,-111.36,505.83,-377.57,188.38,125.15,8_value
574.08,-838.09,442.82,436.1,1326.3,-162.74,542.62,-119.19,514.22,596.74,9_value
1010.7,-444.87,-560.92,959.2,1293.5,-238.31,454.47,-565.48,230.07,185.96,8_value
1294.6,-435.28,-321.06,7.4381,1101,-399.31,411.55,-49.015,-7.2274,518.84,9_value
929.98,292.41,325.99,755.99,1533.8,-384.6,400.59,-255,41.274,160.5,8_value
766.9,437.38,169.29,894.98,1574.2,-381.3,328.5,-261.13,225.18,457.8,8_value
1746.5,131.6,532.18,768.9,1799.3,-527.21,360.82,-193.19,733.81,-73.443,8_value
611.68,121.88,65.119,244.94,1280.8,-460.59,184.66,-327.77,194.36,-67.41,8_value
635.53,440.14,-212.47,1099.8,1544.5,-386.08,350.13,-343.18,79.376,409.01,8_value
538.52,5.7839,-568.75,692.03,1279.3,-359.55,150.62,-371.79,45.975,426.36,8_value
1390.9,369.16,429.97,353.63,877.46,-622.84,212.56,-5.8021,697.9,-605.34,8_value
344.73,-410.4,-256.74,703.6,1295.5,-23.413,365.28,-514.37,140.64,-86.342,9_value
445.72,47.376,443.17,508.9,1124.2,-252.99,621.4,-300.75,233.14,13.819,8_value
447.9,-551.21,234.86,373.33,1046.6,-62.052,34.56,-159.81,150.18,346.72,9_value
420.48,-280.5,-858.55,784.56,1427.5,-133.15,372.23,-440.9,479.46,-351.68,9_value
334.15,517.92,-566.95,1261.9,1302.3,-330.86,544.51,-126.76,799.71,563.78,8_value
283.76,507.56,-792.55,794.32,1225.7,-707.92,293.84,-70.899,453.11,111.67,9_value
572.18,101.46,-463.23,1009,1428.9,-155.1,459.87,-634.28,154.56,260.35,8_value
1079,-81.955,149.72,852.81,1796.4,89.589,381.98,-258.69,450.97,39.467,8_value
492.9,198.98,-897.55,845.49,1094.2,53.052,518.4,-506.03,152.27,-37.649,8_value
106.94,-519.85,-226.54,643.94,955.85,228.65,451.39,-301.6,529.19,295.07,9_value
468.86,371.3,-147.1,555.76,958.14,182.75,285.38,-54.981,105.82,204.47,8_value
538.17,546.84,167.03,945.44,1246.1,113.79,520.65,18.612,452.62,704.82,8_value
366.96,-539.35,327.58,922.18,1330.9,79.95,613.22,-232.41,417.31,318.65,9_value
323.61,677.26,-964.19,352.87,798.7,-185.52,421.27,-124.33,511.38,201.1,8_value
553.39,-384.2,-679.95,940.4,993.24,-288.58,596.06,-624.02,327.28,-441.17,8_value
931.99,-951.64,287.57,186.45,1541,-46.78,470.53,-69.352,497.03,566.16,9_value
697.7,555.77,-1046.1,642.97,1189,-153.2,364.46,-406.46,481.08,-12.507,8_value
-102.86,-69.961,-247.12,746.14,515.7,122.8,750.28,32.947,542.86,-36.668,9_value
410.81,-623.75,110.21,908.82,786.69,82.522,666.69,49.984,421.74,74.436,9_value
134.11,-348.75,210.89,753.44,756.21,183.96,713.68,-54.299,521.82,277.27,9_value
383.19,-662.55,-699.73,818.73,1208.7,-102.75,414.28,-347.16,413.7,-136.27,9_value
612.26,61.212,-981.11,930.43,956.84,-221.66,388.21,-347.34,358.66,-132.73,8_value
827.66,92.01,-1373.3,1191.5,1088.6,-520.11,357.77,2.5455,483.14,-279.41,8_value
308.97,-578.42,-168.72,549.05,1083.4,311.69,329.81,-167.37,213.74,311.09,9_value
770.08,509.02,-1353.7,899.71,1135.3,-365.35,351.29,-9.3832,599.75,-19.151,8_value
424.15,461.73,-542.15,1098.5,1181.8,-318.08,399.74,-214.09,230.75,373.41,8_value
868.77,-611.88,-130.71,117.67,998.71,-276.61,463.47,-84.126,100.04,375.37,9_value
1489.4,48.84,-929.68,669.85,1205.5,-91.949,266.64,-158.33,618.92,35.36,8_value
972.6,-206.83,-263.5,1097,1478.5,-433.17,300.35,-577.72,71.397,354.09,8_value
489.73,391.83,-76.698,670.23,1180.9,-394.33,161.06,-276.3,18.573,264.85,8_value
3.5328,28.93,-111.21,619.38,694.12,221.66,541.26,-393.87,368.35,-154.31,9_value
715.65,-563.64,75.876,833.35,1381.7,487.66,141.49,274.49,857.65,336.87,9_value
288.97,-107.92,112.21,847.51,769.54,348.73,386.81,-70.824,372.51,548.37,9_value
706.61,-726,-267.52,475.7,1007.4,-319.11,740.59,-252.46,-43.747,219.75,9_value
367.97,-498.03,365.42,465.85,996.37,257.47,305.34,-167.8,707.99,620.19,9_value
427.09,715.08,-1046.2,599.29,1169.3,-158.51,437.55,-328.2,242.36,52.976,8_value
71.276,447.09,-698.5,426.25,805.61,-346.33,577.52,5.4345,383.93,47.016,8_value
248.27,-527.49,-69.405,955.82,669.71,244.96,704.01,170.15,423.51,-19.797,9_value
351.09,-479.95,-103.43,492.65,784.02,118.46,333.4,-152.86,-47.421,306.12,9_value
555.05,-591.01,-270.26,495.83,1261.1,146.66,259.81,-332.54,55.522,294.85,9_value
941.1,-946.03,-303.18,524.66,1037.2,-58.388,795.53,184.95,840.61,354.54,9_value
408.89,-534.61,-444.7,569.22,837.72,-100.7,403.82,-330.73,159.26,112.75,9_value
1041.6,461.3,196.52,718.67,1380.6,136.2,435.91,302.67,240.65,89.152,8_value
30.662,-312.93,-232.45,785.25,913.97,-17.536,668.7,-237.31,582.95,-384.46,9_value
338.32,322.27,-724.75,754.3,901.92,-75.598,508.59,-208.79,9.6885,89.61,8_value
151.34,-74.307,-555.36,872.83,696.56,-32.403,421.27,-166.67,337.97,-360.63,9_value
-81.837,315.57,-266.59,474.06,572.36,-189.42,224.77,-187.04,575.35,-34.958,9_value
155.59,-313.88,-32.739,558.82,549.09,-35.484,506.78,-304.26,188.31,-106.97,9_value
421.02,479.06,-960.06,723.97,1077.7,-133.09,469.53,-63.612,208.84,266.9,8_value
436.56,-576.27,140.62,414.42,1064.2,151.64,55.821,-111.59,817.42,191.05,9_value
754.2,-219.86,279.64,349.19,1068.4,258.04,779.85,-745.54,1009.3,73.502,8_value
187.03,-64.57,-555.81,666.6,743.74,-159.29,313.84,-76.258,263.78,-165.8,9_value
925.37,53.936,-822.98,853.89,943.13,-162.92,56.205,-683.68,540.47,43.002,8_value
616.44,-634.83,-470.32,836.79,628.8,114.16,236.9,61.534,488.96,-291.93,9_value
344.99,427.59,-748.69,503.7,638.87,-85.557,298.73,86.669,686.58,64.395,8_value
412.98,-393.59,-463.91,807.62,767.76,-302.29,373.46,-236.15,396.67,-473.76,9_value
1030.7,30.618,-363.43,1337.1,898.01,91.101,91.479,144.41,-255.59,22.904,9_value
621.07,230.42,-942,615.08,642.85,-255.71,-20.073,-70.068,811.57,-67.748,8_value
789.03,-462.15,-295,714.84,554.9,8.6218,548.38,-103.28,388.97,-206.94,9_value
641.78,-582.5,-261.49,631.77,709.82,31.589,364.95,-149.88,219.59,22.736,9_value
995.56,-872.93,86.211,280.08,1629.3,-310.22,629.11,-282.44,703.43,802.22,9_value
450.02,-454.77,-69.041,675.27,538.62,-86.029,726.83,32.693,4.7765,-190.54,9_value
414.9,191.81,-866.7,573.61,780.33,-181.02,489.94,-222.98,400.47,43.01,8_value
480.83,-544.27,-620.12,780.09,766.21,101.99,192.15,120.93,533.77,-298.91,9_value
853.87,-658.3,-328.02,547.78,561.61,95.833,244.54,-19.557,517.59,-61.495,9_value
318.62,-370.35,144.32,669.15,1149.3,405.23,482.4,-459.42,712.22,664.45,9_value
739.04,274.87,-543.76,793.97,1297.6,-13.292,234.17,-462.51,7.1928,346.52,8_value
34.817,-236.57,-210.71,741.69,669.21,-118.23,666.07,-175.7,240.65,-154.96,9_value
441.54,67.237,28.026,577.58,1159.5,44.142,353.32,-578.85,277.2,198.37,8_value
481.51,294.72,-998.32,843.24,1007.5,-369.44,198.79,-398.16,351.58,-61.294,8_value
879.74,-144.62,450.54,271.68,510.09,110.56,291.43,-67.075,274.95,157.15,9_value
357.77,244.53,-823.05,820.57,783.02,-336.54,70.667,-219.75,621.01,-83.029,8_value
943.02,-601.15,-367.4,547.12,726.44,-331.76,568.88,-1.3734,-81.361,336.89,9_value
1187.6,-377.67,208.89,147.64,682.48,-235.87,186.13,-146.43,254.89,533.56,9_value
62.669,-378.96,-18.795,614.33,676.38,94.06,528.96,-230.49,348.11,239.86,9_value
682.14,-56.019,-574.18,862.16,994.36,-220.06,-26.211,-633.8,282.59,295.59,8_value
752.53,394.57,98.581,682.95,1331.2,-364.04,86.964,-400.34,105.99,311.15,8_value
280.23,-66.925,-685.15,837,714.03,-360.47,499.68,248.43,297.55,-257.28,9_value
957.09,592.97,287.7,252.26,1367.2,25.472,514.79,59.417,153.56,-178.93,8_value
661.88,91.576,-570.99,852.45,1099,-181.65,448.26,-631.31,-47.459,103.87,8_value
593.35,109.68,-49.877,1117.2,1568,56.555,994.34,-337.87,620.57,472.79,8_value
794.02,-569.64,176.86,477.71,528.81,123.24,-71.144,157.76,890.42,389.11,9_value
585.46,405.97,-735.94,1229,1457.8,-449.06,619.92,-551.53,317.75,118.29,8_value
1105.8,-122.34,-890.7,1331.7,1300.4,-334.25,675.49,-539.1,295.39,210.34,8_value
297.37,133.29,-803.27,883.2,1081.1,-496.63,298.53,-438.74,492.6,-354.98,9_value
241.14,301.89,-764.84,705.82,898.66,-533,123.24,-249.59,580.47,-129.35,9_value
1502.7,903.12,172.8,837.01,1417,-319.49,226.98,-103.78,633,-10.963,8_value
166.27,332.47,-189.84,563.38,1113.5,-154.6,182.22,-419.81,951.06,70.442,9_value
926.99,-669.11,410.48,277.34,1300.3,-83.936,52.037,-130.35,278.81,449.49,9_value
690.6,-142.48,-192.98,1075.6,1528,-27.846,750.59,-417.7,181.83,277.24,8_value
421.85,-267.25,-1159.3,796.19,1216.4,-289.7,259.7,-136.07,790.84,-438.29,9_value
1023,-559.11,-1293.2,528.14,925.37,-473.96,361.82,-405.83,519.41,-173.77,9_value
842.69,-1262.8,-444.57,685.6,995,-267.25,681.05,-292.33,329.51,345.58,9_value
199.41,175.16,-679.37,30.072,827.46,-374.74,214.67,-111.38,805.64,132.59,8_value
1281.9,424.5,-164.96,1025.6,1451.5,236.28,61.143,-17.841,365.96,-0.87866,8_value
412.58,-343.44,-1117.8,891.09,1163.1,-280.01,402.93,-124.44,639.32,-475.79,9_value
98.456,-450.41,-105.97,762.66,731.27,120.46,636.08,-217.99,435.45,-189.99,9_value
2008.1,7.7672,17.25,799.45,428.97,-165.58,306.11,-430.97,455.97,15.301,9_value
211.09,158.39,-419.5,-26.919,567.85,-87.981,13.258,11.923,652.3,89.746,8_value
1110.5,-597.82,86.011,528.65,1551.3,-547.43,1030.4,-242.06,354.41,-90.801,8_value
454.37,314.13,-257.46,694.61,928.25,-181.57,253.82,-423.05,-106.98,231.36,8_value
433.61,599.6,-1108.8,497.94,1196.2,-482.77,471.14,-281.7,361.64,237.78,8_value
89.991,217,-666.94,789.83,773.87,-478.66,419.9,-34.068,619.66,-228.89,9_value
982.02,-68.626,-14.304,-354.66,218.27,-389.73,299.11,199.2,211.35,-112.18,9_value
210.67,303.86,-786.2,392.56,732.14,-457.13,424.88,219.45,774.64,-21.881,8_value
603.83,39.616,385.43,307.31,1331.7,-633.51,734.48,-165.02,282.97,-494.32,8_value
738.28,-424.1,120.15,-36.75,1182.6,-292.42,78.8,-222.33,608.37,-27.155,9_value
873.23,-776.02,185.7,-224.68,826.03,-237.94,541.01,65.995,721.78,84.015,9_value
466.35,-707.46,-111.91,928.82,1222.2,-48.93,535.7,-508.95,293.15,44.44,9_value
818.39,-768.25,355.75,635.31,1299.5,-259.15,778.19,-211.1,385.96,151.17,8_value
714.81,-884.98,-10.895,179.96,1050.4,11.361,280.78,-33.401,585.07,287.05,9_value
791.17,445.86,416.78,212.67,1583.7,-241.62,418.75,-332.49,545,-311.4,8_value
675.11,10.911,202.04,367.15,1398.2,-483.99,557.92,-541.37,210.84,41.958,8_value
635.93,-363.2,732.33,180.23,1154.5,-117.42,188.38,324.55,729.25,82.539,9_value
722,145.92,537.66,517.92,1651.1,-602.31,568.68,-264.64,663.37,-15.309,8_value
477.67,307,-222.39,370.3,791.39,-14.526,227.04,-203.93,-160.64,157.99,8_value
878.82,221.11,535.89,527.66,1717.3,-139.51,392.31,-434.1,546.94,-138.73,8_value
1089.2,65.77,-118.37,1042.5,1511.5,96.529,255.92,-55.251,280.7,244.6,8_value
672.14,-736.5,370.97,-21.309,1215.8,-204.43,340.02,-7.4723,521.56,324.39,9_value
560.64,-726.92,42.686,249.84,1258.5,151,267.72,-244.88,515.8,304.87,9_value
669.59,-137.44,305.62,542.56,1459.3,-729.33,587.83,-55.798,1074.5,-19.051,8_value
821.26,365.99,167.08,498.94,1395.1,11.739,184.05,-249.37,143.05,133.52,8_value
641.75,-717.75,521.87,606.07,1417,-12.497,315.01,-5.7783,444.31,464.99,9_value
737.51,-681.73,-212.31,346.49,1298.2,-44.966,351.97,-210.98,95.284,432.74,9_value
1119.4,180.82,72.586,917.07,1068.3,-10.013,202.28,132.15,-33.22,-214.31,9_value
802.7,-374.41,-431.26,587.11,1206.6,-641.01,228.31,-749.08,312.7,156.05,8_value
444.9,-731.98,234.75,368.47,1166.8,74.34,155,-190.63,566.06,426.95,9_value
978.78,178.02,577.28,268.91,1015.2,-584.3,655.62,-60.912,1173.4,-632.29,8_value
